Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,4779.632919602306
0,0.0,1450.16358151824
0,0.0,4403.779471404789
0,0.0,0.0
0,0.0,6184.830501748012
0,0.0,0.0
0,0.0,2178.982666252544
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,4438.969526554832
0,0.0,0.0
0,0.0,2620.911392712448
0,0.0,3107.990645113956
0,0.0,0.0
0,0.0,6578.893194428139
0,0.0,33769.38423352418
0,0.0,21605.902083643152
0,0.0,18706.47253506632
0,0.0,3452.8201722998892
0,0.0,13315.449771709305
0,0.0,33442.04919510451
0,0.0,11092.360299824426
0,0.0,0.0
0,0.0,3293.471528924797
0,0.0,5719.294316149498
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,4571.119792400939
0,0.0,1310.2234743967354
0,0.0,6871.1971619484375
0,0.0,0.0
0,0.0,11012.625376706232
0,0.0,2591.6970301614874
0,0.0,5154.681989869429
0,0.0,7378.916928236075
0,0.0,0.0
0,0.0,0.0
0,0.0,2794.080762320467
0,0.0,2873.7657498996123
0,0.0,0.0
0,0.0,6028.585420841185
0,0.0,0.0
0,0.0,21063.53158657621
0,0.0,36120.10071409768
0,0.0,16467.074375835247
1,1.0,40536.88362500185
1,2.0,5214.542273879393
1,3.0,29692.61172894217
1,4.0,6103.485120196474
1,5.0,31683.22308730866
1,6.0,9795.703123279583
1,7.0,8828.260932427373
2,9.0,18276.103989605122
3,12.0,47203.87421859975
3,15.0,17084.29647326064
3,18.0,19348.945970750592
3,21.0,40512.55395632938
3,24.0,14314.09951522059
3,27.0,17459.69161188911
3,30.0,14349.855322442132
4,34.0,17482.198486794397
4,38.0,14000.818985615464
5,43.0,26606.73140402215
4,29.0,20957.458963115005
3,20.0,24587.722700879487
1,4.0,25761.449423278544
1,1.0,18933.600655769536
1,2.0,24755.937631829212
3,5.0,25404.629156508934
3,8.0,18774.078294938205
4,12.0,17906.06690077333
4,13.0,20091.364373147368
3,14.0,19925.494742458624
2,9.0,22557.030708520877
2,11.0,21745.87734057822
1,5.0,27116.382648559553
0,0.0,15804.515187683124
0,0.0,25532.187397353766
1,1.0,22768.28309289998
1,2.0,19220.571734298093
1,3.0,37177.87917689902
1,4.0,41280.410326830286
1,5.0,15901.262598516922
1,6.0,32025.601613575727
1,7.0,7380.555555555556
1,8.0,19675.272431414014
1,9.0,7380.555555555556
1,10.0,12268.466154052512
1,11.0,10355.74057831767
1,12.0,7380.555555555556
1,13.0,9431.419990522045
1,14.0,9003.36593298215
0,0.0,9560.206723013984
0,0.0,0.0
0,0.0,0.0
0,0.0,1776.772504814363
0,0.0,2158.8315508920846
